image_id,group,source_family,analysis_category,height_category,platform,device,height,unit,uav_height_m,image_path,mask_path,json_path,visualization_path,image_width,image_height,crack_pixels,total_pixels,crack_ratio,split_chunk_size,split
UAV_35m__000398,uav_35_Meter,uav_parrot,uav_high_altitude,high,uav,Parrot ANAFI,35,m,35.0,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_35_Meter\Images and Jsons\UAV_35m__000398.jpg,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_35_Meter\Masks\UAV_35m__000398.png,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_35_Meter\Images and Jsons\UAV_35m__000398.json,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_35_Meter\Visualization\UAV_35m__000398_viz.png,3840,2160,182704,8294400,0.0220273919753086,20,train
UAV_35m__000399,uav_35_Meter,uav_parrot,uav_high_altitude,high,uav,Parrot ANAFI,35,m,35.0,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_35_Meter\Images and Jsons\UAV_35m__000399.jpg,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_35_Meter\Masks\UAV_35m__000399.png,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_35_Meter\Images and Jsons\UAV_35m__000399.json,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_35_Meter\Visualization\UAV_35m__000399_viz.png,3840,2160,199743,8294400,0.0240816695601851,20,train
UAV_35m__000400,uav_35_Meter,uav_parrot,uav_high_altitude,high,uav,Parrot ANAFI,35,m,35.0,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_35_Meter\Images and Jsons\UAV_35m__000400.jpg,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_35_Meter\Masks\UAV_35m__000400.png,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_35_Meter\Images and Jsons\UAV_35m__000400.json,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_35_Meter\Visualization\UAV_35m__000400_viz.png,3840,2160,162674,8294400,0.0196125096450617,20,train
UAV_35m__000401,uav_35_Meter,uav_parrot,uav_high_altitude,high,uav,Parrot ANAFI,35,m,35.0,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_35_Meter\Images and Jsons\UAV_35m__000401.jpg,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_35_Meter\Masks\UAV_35m__000401.png,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_35_Meter\Images and Jsons\UAV_35m__000401.json,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_35_Meter\Visualization\UAV_35m__000401_viz.png,3840,2160,116160,8294400,0.0140046296296296,20,train
UAV_35m__000402,uav_35_Meter,uav_parrot,uav_high_altitude,high,uav,Parrot ANAFI,35,m,35.0,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_35_Meter\Images and Jsons\UAV_35m__000402.jpg,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_35_Meter\Masks\UAV_35m__000402.png,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_35_Meter\Images and Jsons\UAV_35m__000402.json,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_35_Meter\Visualization\UAV_35m__000402_viz.png,3840,2160,115400,8294400,0.0139130015432098,20,train
UAV_35m__000403,uav_35_Meter,uav_parrot,uav_high_altitude,high,uav,Parrot ANAFI,35,m,35.0,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_35_Meter\Images and Jsons\UAV_35m__000403.jpg,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_35_Meter\Masks\UAV_35m__000403.png,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_35_Meter\Images and Jsons\UAV_35m__000403.json,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_35_Meter\Visualization\UAV_35m__000403_viz.png,3840,2160,159067,8294400,0.0191776379243827,20,train
UAV_35m__000404,uav_35_Meter,uav_parrot,uav_high_altitude,high,uav,Parrot ANAFI,35,m,35.0,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_35_Meter\Images and Jsons\UAV_35m__000404.jpg,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_35_Meter\Masks\UAV_35m__000404.png,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_35_Meter\Images and Jsons\UAV_35m__000404.json,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_35_Meter\Visualization\UAV_35m__000404_viz.png,3840,2160,140931,8294400,0.0169911024305555,20,train
UAV_35m__000405,uav_35_Meter,uav_parrot,uav_high_altitude,high,uav,Parrot ANAFI,35,m,35.0,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_35_Meter\Images and Jsons\UAV_35m__000405.jpg,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_35_Meter\Masks\UAV_35m__000405.png,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_35_Meter\Images and Jsons\UAV_35m__000405.json,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_35_Meter\Visualization\UAV_35m__000405_viz.png,3840,2160,113388,8294400,0.0136704282407407,20,train
UAV_35m__000406,uav_35_Meter,uav_parrot,uav_high_altitude,high,uav,Parrot ANAFI,35,m,35.0,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_35_Meter\Images and Jsons\UAV_35m__000406.jpg,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_35_Meter\Masks\UAV_35m__000406.png,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_35_Meter\Images and Jsons\UAV_35m__000406.json,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_35_Meter\Visualization\UAV_35m__000406_viz.png,3840,2160,113143,8294400,0.0136408902391975,20,train
UAV_35m__000407,uav_35_Meter,uav_parrot,uav_high_altitude,high,uav,Parrot ANAFI,35,m,35.0,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_35_Meter\Images and Jsons\UAV_35m__000407.jpg,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_35_Meter\Masks\UAV_35m__000407.png,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_35_Meter\Images and Jsons\UAV_35m__000407.json,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_35_Meter\Visualization\UAV_35m__000407_viz.png,3840,2160,92571,8294400,0.0111606626157407,20,train
UAV_35m__000408,uav_35_Meter,uav_parrot,uav_high_altitude,high,uav,Parrot ANAFI,35,m,35.0,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_35_Meter\Images and Jsons\UAV_35m__000408.jpg,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_35_Meter\Masks\UAV_35m__000408.png,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_35_Meter\Images and Jsons\UAV_35m__000408.json,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_35_Meter\Visualization\UAV_35m__000408_viz.png,3840,2160,82821,8294400,0.0099851707175925,20,train
UAV_35m__000409,uav_35_Meter,uav_parrot,uav_high_altitude,high,uav,Parrot ANAFI,35,m,35.0,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_35_Meter\Images and Jsons\UAV_35m__000409.jpg,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_35_Meter\Masks\UAV_35m__000409.png,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_35_Meter\Images and Jsons\UAV_35m__000409.json,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_35_Meter\Visualization\UAV_35m__000409_viz.png,3840,2160,77044,8294400,0.0092886766975308,20,train
UAV_35m__000410,uav_35_Meter,uav_parrot,uav_high_altitude,high,uav,Parrot ANAFI,35,m,35.0,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_35_Meter\Images and Jsons\UAV_35m__000410.jpg,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_35_Meter\Masks\UAV_35m__000410.png,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_35_Meter\Images and Jsons\UAV_35m__000410.json,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_35_Meter\Visualization\UAV_35m__000410_viz.png,3840,2160,66092,8294400,0.0079682677469135,20,train
UAV_35m__000411,uav_35_Meter,uav_parrot,uav_high_altitude,high,uav,Parrot ANAFI,35,m,35.0,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_35_Meter\Images and Jsons\UAV_35m__000411.jpg,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_35_Meter\Masks\UAV_35m__000411.png,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_35_Meter\Images and Jsons\UAV_35m__000411.json,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_35_Meter\Visualization\UAV_35m__000411_viz.png,3840,2160,68233,8294400,0.0082263937114197,20,train
UAV_35m__000412,uav_35_Meter,uav_parrot,uav_high_altitude,high,uav,Parrot ANAFI,35,m,35.0,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_35_Meter\Images and Jsons\UAV_35m__000412.jpg,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_35_Meter\Masks\UAV_35m__000412.png,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_35_Meter\Images and Jsons\UAV_35m__000412.json,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_35_Meter\Visualization\UAV_35m__000412_viz.png,3840,2160,65062,8294400,0.0078440875771604,20,train
UAV_35m__000413,uav_35_Meter,uav_parrot,uav_high_altitude,high,uav,Parrot ANAFI,35,m,35.0,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_35_Meter\Images and Jsons\UAV_35m__000413.jpg,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_35_Meter\Masks\UAV_35m__000413.png,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_35_Meter\Images and Jsons\UAV_35m__000413.json,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_35_Meter\Visualization\UAV_35m__000413_viz.png,3840,2160,50100,8294400,0.0060402199074074,20,train
UAV_35m__000414,uav_35_Meter,uav_parrot,uav_high_altitude,high,uav,Parrot ANAFI,35,m,35.0,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_35_Meter\Images and Jsons\UAV_35m__000414.jpg,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_35_Meter\Masks\UAV_35m__000414.png,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_35_Meter\Images and Jsons\UAV_35m__000414.json,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_35_Meter\Visualization\UAV_35m__000414_viz.png,3840,2160,54620,8294400,0.0065851658950617,20,train
UAV_35m__000415,uav_35_Meter,uav_parrot,uav_high_altitude,high,uav,Parrot ANAFI,35,m,35.0,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_35_Meter\Images and Jsons\UAV_35m__000415.jpg,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_35_Meter\Masks\UAV_35m__000415.png,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_35_Meter\Images and Jsons\UAV_35m__000415.json,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_35_Meter\Visualization\UAV_35m__000415_viz.png,3840,2160,49367,8294400,0.0059518470293209,20,train
UAV_35m__000416,uav_35_Meter,uav_parrot,uav_high_altitude,high,uav,Parrot ANAFI,35,m,35.0,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_35_Meter\Images and Jsons\UAV_35m__000416.jpg,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_35_Meter\Masks\UAV_35m__000416.png,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_35_Meter\Images and Jsons\UAV_35m__000416.json,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_35_Meter\Visualization\UAV_35m__000416_viz.png,3840,2160,59313,8294400,0.0071509693287037,20,train
UAV_35m__000417,uav_35_Meter,uav_parrot,uav_high_altitude,high,uav,Parrot ANAFI,35,m,35.0,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_35_Meter\Images and Jsons\UAV_35m__000417.jpg,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_35_Meter\Masks\UAV_35m__000417.png,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_35_Meter\Images and Jsons\UAV_35m__000417.json,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_35_Meter\Visualization\UAV_35m__000417_viz.png,3840,2160,54971,8294400,0.006627483603395,20,train
UAV_35m__000418,uav_35_Meter,uav_parrot,uav_high_altitude,high,uav,Parrot ANAFI,35,m,35.0,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_35_Meter\Images and Jsons\UAV_35m__000418.jpg,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_35_Meter\Masks\UAV_35m__000418.png,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_35_Meter\Images and Jsons\UAV_35m__000418.json,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_35_Meter\Visualization\UAV_35m__000418_viz.png,3840,2160,53483,8294400,0.0064480854552469,20,train
UAV_35m__000419,uav_35_Meter,uav_parrot,uav_high_altitude,high,uav,Parrot ANAFI,35,m,35.0,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_35_Meter\Images and Jsons\UAV_35m__000419.jpg,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_35_Meter\Masks\UAV_35m__000419.png,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_35_Meter\Images and Jsons\UAV_35m__000419.json,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_35_Meter\Visualization\UAV_35m__000419_viz.png,3840,2160,61767,8294400,0.0074468315972222,20,train
UAV_35m__000420,uav_35_Meter,uav_parrot,uav_high_altitude,high,uav,Parrot ANAFI,35,m,35.0,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_35_Meter\Images and Jsons\UAV_35m__000420.jpg,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_35_Meter\Masks\UAV_35m__000420.png,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_35_Meter\Images and Jsons\UAV_35m__000420.json,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_35_Meter\Visualization\UAV_35m__000420_viz.png,3840,2160,56926,8294400,0.0068631847993827,20,train
UAV_35m__000421,uav_35_Meter,uav_parrot,uav_high_altitude,high,uav,Parrot ANAFI,35,m,35.0,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_35_Meter\Images and Jsons\UAV_35m__000421.jpg,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_35_Meter\Masks\UAV_35m__000421.png,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_35_Meter\Images and Jsons\UAV_35m__000421.json,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_35_Meter\Visualization\UAV_35m__000421_viz.png,3840,2160,51180,8294400,0.0061704282407407,20,val
UAV_35m__000422,uav_35_Meter,uav_parrot,uav_high_altitude,high,uav,Parrot ANAFI,35,m,35.0,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_35_Meter\Images and Jsons\UAV_35m__000422.jpg,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_35_Meter\Masks\UAV_35m__000422.png,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_35_Meter\Images and Jsons\UAV_35m__000422.json,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_35_Meter\Visualization\UAV_35m__000422_viz.png,3840,2160,84828,8294400,0.0102271412037037,20,val
UAV_35m__000423,uav_35_Meter,uav_parrot,uav_high_altitude,high,uav,Parrot ANAFI,35,m,35.0,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_35_Meter\Images and Jsons\UAV_35m__000423.jpg,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_35_Meter\Masks\UAV_35m__000423.png,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_35_Meter\Images and Jsons\UAV_35m__000423.json,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_35_Meter\Visualization\UAV_35m__000423_viz.png,3840,2160,104797,8294400,0.0126346691743827,20,val
UAV_35m__000424,uav_35_Meter,uav_parrot,uav_high_altitude,high,uav,Parrot ANAFI,35,m,35.0,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_35_Meter\Images and Jsons\UAV_35m__000424.jpg,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_35_Meter\Masks\UAV_35m__000424.png,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_35_Meter\Images and Jsons\UAV_35m__000424.json,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_35_Meter\Visualization\UAV_35m__000424_viz.png,3840,2160,86969,8294400,0.0104852671682098,20,val
UAV_35m__000425,uav_35_Meter,uav_parrot,uav_high_altitude,high,uav,Parrot ANAFI,35,m,35.0,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_35_Meter\Images and Jsons\UAV_35m__000425.jpg,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_35_Meter\Masks\UAV_35m__000425.png,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_35_Meter\Images and Jsons\UAV_35m__000425.json,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_35_Meter\Visualization\UAV_35m__000425_viz.png,3840,2160,65799,8294400,0.0079329427083333,20,val
UAV_35m__000426,uav_35_Meter,uav_parrot,uav_high_altitude,high,uav,Parrot ANAFI,35,m,35.0,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_35_Meter\Images and Jsons\UAV_35m__000426.jpg,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_35_Meter\Masks\UAV_35m__000426.png,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_35_Meter\Images and Jsons\UAV_35m__000426.json,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_35_Meter\Visualization\UAV_35m__000426_viz.png,3840,2160,71421,8294400,0.0086107494212962,20,val
UAV_35m__000427,uav_35_Meter,uav_parrot,uav_high_altitude,high,uav,Parrot ANAFI,35,m,35.0,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_35_Meter\Images and Jsons\UAV_35m__000427.jpg,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_35_Meter\Masks\UAV_35m__000427.png,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_35_Meter\Images and Jsons\UAV_35m__000427.json,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_35_Meter\Visualization\UAV_35m__000427_viz.png,3840,2160,81949,8294400,0.009880039544753,20,val
